registry_id,record_plane,model_id,name,alternate_names,entry_kind,origin,status,review_state,nav_path,domain_tags,legacy_alias,existing_spec_ref,parent_ids,contains_ids,aligned_model_ids,purpose,owner_or_maintainer,source_url,namespace_uri,source_version_or_year,source_group,source_category,source_format,composition_role,default_link_type,priority_wave,priority_score,priority_method,priority_confidence,priority_rationale,factor_demand,factor_data,factor_reuse,factor_interop,factor_feasibility,factor_robotics,factor_overlap,possible_duplicate_of,shared_source_with,relations_ref,validation_flags,provenance
ext.wgs84.cbf83361,interoperability,,World Geodetic System 1984,WGS84,vocabulary-classification,vercy-external-catalogue,active-or-published,source-normalized,EXT.GEOSPATIAL.TEMPORAL,PHY.PLC;XCT.TIME;XCT.LOC,,,,,,Default global datum (EPSG:4326),NGA / IOGP,https://epsg.org/crs_4326/WGS-84.html,http://www.opengis.net/def/crs/EPSG/0/4326,1984,Geospatial & Temporal,Code List,Definition,R2,REFERENCE,1,68,entry-kind-and-source-status proxy,low,Interoperability priority by semantic role and lifecycle status,,,,,,,,,,,,external-models.csv
ext.adms.38778f89,interoperability,,Asset Description Metadata Schema,ADMS,vocabulary-classification,vercy-external-catalogue,status-unverified,source-normalized,EXT.GOVERNMENT.LEGAL.CIVIC,SOC.POL;ACT.CSE;INF.REC,,,,,WM-POL-001;WM-POL-009;WM-POL-017;WM-POL-019;WM-POL-021;WM-POL-023,Describes semantic assets like vocabularies and code lists,W3C / SEMIC,https://www.w3.org/TR/vocab-adms/,http://www.w3.org/ns/adms#,2013,"Government, Legal & Civic",Vocabulary,RDF,R5,MIX-IN,1,68,entry-kind-and-source-status proxy,low,Interoperability priority by semantic role and lifecycle status,,,,,,,,,,,,external-models.csv
ext.core-business.20c7a95e,interoperability,,Core Business Vocabulary,Core Business,vocabulary-classification,vercy-external-catalogue,active-or-published,source-normalized,EXT.GOVERNMENT.LEGAL.CIVIC,SOC.POL;ACT.CSE;INF.REC,,,,,WM-POL-001;WM-POL-009;WM-POL-017;WM-POL-019;WM-POL-021;WM-POL-023,Core model of a registered legal entity; import candidate,SEMIC (European Commission),https://semiceu.github.io/Core-Business-Vocabulary/releases/2.00/,http://www.w3.org/ns/legal#,2012,"Government, Legal & Civic",Vocabulary,RDF,R4,REFERENCE,1,68,entry-kind-and-source-status proxy,low,Interoperability priority by semantic role and lifecycle status,,,,,,,,,,,,external-models.csv
ext.cccev.65c852cc,interoperability,,Core Criterion and Core Evidence Vocabulary,CCCEV,vocabulary-classification,vercy-external-catalogue,active-or-published,source-normalized,EXT.GOVERNMENT.LEGAL.CIVIC,SOC.POL;ACT.CSE;INF.REC,,,,,WM-POL-001;WM-POL-009;WM-POL-017;WM-POL-019;WM-POL-021;WM-POL-023,Models requirements and the evidence satisfying them,SEMIC (European Commission),https://semiceu.github.io/CCCEV/releases/2.00/,http://data.europa.eu/m8g/,2017,"Government, Legal & Civic",Vocabulary,RDF,R5,MIX-IN,1,68,entry-kind-and-source-status proxy,low,Interoperability priority by semantic role and lifecycle status,,,,,,,,,,,,external-models.csv
ext.core-location.3f4cf8bf,interoperability,,Core Location Vocabulary,Core Location,vocabulary-classification,vercy-external-catalogue,active-or-published,source-normalized,EXT.GOVERNMENT.LEGAL.CIVIC,SOC.POL;ACT.CSE;INF.REC,,,,,WM-POL-001;WM-POL-009;WM-POL-017;WM-POL-019;WM-POL-021;WM-POL-023,Reusable address/geometry model under INSPIRE & DCAT-AP,SEMIC (European Commission),https://semiceu.github.io/Core-Location-Vocabulary/releases/2.00/,http://www.w3.org/ns/locn#,2012,"Government, Legal & Civic",Vocabulary,RDF,R1,EMBED,1,68,entry-kind-and-source-status proxy,low,Interoperability priority by semantic role and lifecycle status,,,,,,,,,,,,external-models.csv
ext.core-person.e7e42721,interoperability,,Core Person Vocabulary,Core Person,vocabulary-classification,vercy-external-catalogue,active-or-published,source-normalized,EXT.GOVERNMENT.LEGAL.CIVIC,SOC.POL;ACT.CSE;INF.REC,,,,,WM-POL-001;WM-POL-009;WM-POL-017;WM-POL-019;WM-POL-021;WM-POL-023,Minimal person model for cross-border e-Gov; import candidate,SEMIC (European Commission),https://semiceu.github.io/Core-Person-Vocabulary/releases/2.00/,http://www.w3.org/ns/person#,2012,"Government, Legal & Civic",Vocabulary,RDF,R4,REFERENCE,1,68,entry-kind-and-source-status proxy,low,Interoperability priority by semantic role and lifecycle status,,,,,,,,,,,,external-models.csv
ext.ecli.3f1fa464,interoperability,,European Case Law Identifier,ECLI,vocabulary-classification,vercy-external-catalogue,active-or-published,source-normalized,EXT.GOVERNMENT.LEGAL.CIVIC,SOC.POL;ACT.CSE;INF.REC,,,,,WM-POL-001;WM-POL-009;WM-POL-017;WM-POL-019;WM-POL-021;WM-POL-023,Identifier + metadata for EU court decisions,European Commission / Council EU,https://e-justice.europa.eu/175/EN/european_case_law_identifier_ecli,—,2011,"Government, Legal & Civic",Code List,URI scheme,R3,REFERENCE,1,68,entry-kind-and-source-status proxy,low,Interoperability priority by semantic role and lifecycle status,,,,,,,,,,,,external-models.csv
ext.popolo.b7dcf505,interoperability,,Popolo,Popolo,vocabulary-classification,vercy-external-catalogue,active-or-published,source-normalized,EXT.GOVERNMENT.LEGAL.CIVIC,SOC.POL;ACT.CSE;INF.REC,,,,,WM-POL-001;WM-POL-009;WM-POL-017;WM-POL-019;WM-POL-021;WM-POL-023,"Models people, orgs, memberships, votes; import candidate",Open Government community,https://www.popoloproject.com/specs/,https://www.popoloproject.com/,2014,"Government, Legal & Civic",Vocabulary,JSON / RDF,R4,REFERENCE,1,68,entry-kind-and-source-status proxy,low,Interoperability priority by semantic role and lifecycle status,,,,,,,,,,,,external-models.csv
ext.governmentservice.79390b01,interoperability,,schema.org GovernmentService,GovernmentService,vocabulary-classification,vercy-external-catalogue,active-or-published,source-normalized,EXT.GOVERNMENT.LEGAL.CIVIC,SOC.POL;ACT.CSE;INF.REC,,,,,WM-POL-001;WM-POL-009;WM-POL-017;WM-POL-019;WM-POL-021;WM-POL-023,Web-publishing type for government services,W3C Schema.org CG,https://schema.org/GovernmentService,https://schema.org/GovernmentService,2016,"Government, Legal & Civic",Vocabulary,RDFa / JSON-LD,R4,REFERENCE,1,68,entry-kind-and-source-status proxy,low,Interoperability priority by semantic role and lifecycle status,,,,,,,,,,,,external-models.csv
ext.ceds.31eff09a,interoperability,,Common Education Data Standards,CEDS,vocabulary-classification,vercy-external-catalogue,active-or-published,source-normalized,EXT.HR.SKILLS.EDUCATION,SOC.ORG;SOC.PER;ACT.EDU,,,,,,Shared US K-20W data element dictionary,U.S. NCES / Dept. of Education,https://ceds.ed.gov/,—,2010 / 2024,"HR, Skills & Education",Controlled Vocabulary,Data dictionary / XML / CSV,R2,REFERENCE,1,68,entry-kind-and-source-status proxy,low,Interoperability priority by semantic role and lifecycle status,,,,,,,,,,,,external-models.csv
ext.esco.2f7d5311,interoperability,,"European Skills, Competences, Qualifications and Occupations",ESCO,vocabulary-classification,vercy-external-catalogue,active-or-published,source-normalized,EXT.HR.SKILLS.EDUCATION,SOC.ORG;SOC.PER;ACT.EDU,,,,,,Multilingual LOD skills+occupations; strong import candidate,European Commission DG EMPL,https://esco.ec.europa.eu/en/classification,http://data.europa.eu/esco/,2017 / 2022,"HR, Skills & Education",Controlled Vocabulary,RDF / SKOS / CSV / JSON-LD,R2,REFERENCE,1,68,entry-kind-and-source-status proxy,low,Interoperability priority by semantic role and lifecycle status,,,,,,,,,,,,external-models.csv
ext.isced.ceaf3235,interoperability,,International Standard Classification of Education,ISCED,vocabulary-classification,vercy-external-catalogue,active-or-published,source-normalized,EXT.HR.SKILLS.EDUCATION,SOC.ORG;SOC.PER;ACT.EDU,,,,,,Global education-level/attainment code list,UNESCO Institute for Statistics,https://uis.unesco.org/en/topic/international-standard-classification-education-isced,—,2011,"HR, Skills & Education",Code List,Code list (PDF/CSV),R2,REFERENCE,1,68,entry-kind-and-source-status proxy,low,Interoperability priority by semantic role and lifecycle status,,,,,,,,,,,,external-models.csv
ext.isco-08.5d08ea2f,interoperability,,International Standard Classification of Occupations 2008,ISCO-08,vocabulary-classification,vercy-external-catalogue,active-or-published,source-normalized,EXT.HR.SKILLS.EDUCATION,SOC.ORG;SOC.PER;ACT.EDU,,,,,,Global occupation code list underpinning ESCO,International Labour Organization,https://www.ilo.org/publications/international-standard-classification-occupations-2008-isco-08-structure,—,2008,"HR, Skills & Education",Code List,Code list (PDF/CSV),R2,REFERENCE,1,68,entry-kind-and-source-status proxy,low,Interoperability priority by semantic role and lifecycle status,,,,,,,,,,,,external-models.csv
ext.open-skills.d6dc82c3,interoperability,,Lightcast Open Skills,Open Skills,vocabulary-classification,vercy-external-catalogue,active-or-published,source-normalized,EXT.HR.SKILLS.EDUCATION,SOC.ORG;SOC.PER;ACT.EDU,,,,,,Open library of 32k+ labour-market skills; import candidate,Lightcast (Emsi Burning Glass),https://lightcast.io/open-skills,—,2018 / 2024,"HR, Skills & Education",Controlled Vocabulary,CSV / JSON / API,R2,REFERENCE,1,68,entry-kind-and-source-status proxy,low,Interoperability priority by semantic role and lifecycle status,,,,,,,,,,,,external-models.csv
ext.jobposting.1529a7fd,interoperability,,schema.org JobPosting,JobPosting,vocabulary-classification,vercy-external-catalogue,active-or-published,source-normalized,EXT.HR.SKILLS.EDUCATION,SOC.ORG;SOC.PER;ACT.EDU,,,,,,Web-markup type for job listings (Google Jobs),Schema.org / W3C CG,https://schema.org/JobPosting,https://schema.org/JobPosting,2011 / 2024,"HR, Skills & Education",Vocabulary,RDFa / Microdata / JSON-LD,R4,REFERENCE,1,68,entry-kind-and-source-status proxy,low,Interoperability priority by semantic role and lifecycle status,,,,,,,,,,,,external-models.csv
ext.atc.31993ae3,interoperability,,ATC/DDD,ATC,vocabulary-classification,vercy-external-catalogue,active-or-published,source-normalized,EXT.HEALTHCARE.LIFE.SCIENCES,PHY.LIV;SOC.PER;ACT.HCR,,,,,WM-LIV-002;WM-LIV-021;WM-ACT-014;WM-ACT-018;WM-ACT-046;WM-ACT-049;WM-OBJ-005,Anatomical Therapeutic Chemical drug classification,WHO Collaborating Centre,https://www.whocc.no/atc_ddd_index/,—,1976,Healthcare & Life Sciences,Code List,Index,R2,REFERENCE,1,68,entry-kind-and-source-status proxy,low,Interoperability priority by semantic role and lifecycle status,,,,,,,,,,,,external-models.csv
ext.atc-ddd.0d95c23a,interoperability,,Anatomical Therapeutic Chemical,ATC/DDD,vocabulary-classification,vercy-external-catalogue,active-or-published,source-normalized,EXT.HEALTHCARE.LIFE.SCIENCES,PHY.LIV;SOC.PER;ACT.HCR,,,,,WM-LIV-002;WM-LIV-021;WM-ACT-014;WM-ACT-018;WM-ACT-046;WM-ACT-049;WM-OBJ-005,Drug classification + defined daily dose,WHO Collaborating Centre (Oslo),https://www.whocc.no/atc_ddd_index/,http://www.whocc.no/atc,2026,Healthcare & Life Sciences,Drug classification,Hierarchical classification,R2,REFERENCE,1,68,entry-kind-and-source-status proxy,low,Interoperability priority by semantic role and lifecycle status,,,,,,,,,ext.atc.31993ae3,,shared-source-url-review,external-models.csv
ext.cpt.57dd0be4,interoperability,,CPT (Procedural Terminology),CPT,vocabulary-classification,vercy-external-catalogue,active-or-published,source-normalized,EXT.HEALTHCARE.LIFE.SCIENCES,PHY.LIV;SOC.PER;ACT.HCR,,,,,WM-LIV-002;WM-LIV-021;WM-ACT-014;WM-ACT-018;WM-ACT-046;WM-ACT-049;WM-OBJ-005,US procedure billing codes,American Medical Association,https://www.ama-assn.org/practice-management/cpt,http://www.ama-assn.org/go/cpt,1966,Healthcare & Life Sciences,Code List,Tabular,R2,REFERENCE,1,68,entry-kind-and-source-status proxy,low,Interoperability priority by semantic role and lifecycle status,,,,,,,,,,,,external-models.csv
ext.edqm-st.241ea67c,interoperability,,EDQM Standard Terms,EDQM ST,vocabulary-classification,vercy-external-catalogue,active-or-published,source-normalized,EXT.HEALTHCARE.LIFE.SCIENCES,PHY.LIV;SOC.PER;ACT.HCR,,,,,WM-LIV-002;WM-LIV-021;WM-ACT-014;WM-ACT-018;WM-ACT-046;WM-ACT-049;WM-OBJ-005,"Dose forms, routes, units, containers",EDQM (Council of Europe),https://standardterms.edqm.eu/,http://standardterms.edqm.eu,2024,Healthcare & Life Sciences,Pharmaceutical terminology,Controlled terminology,R2,REFERENCE,1,68,entry-kind-and-source-status proxy,low,Interoperability priority by semantic role and lifecycle status,,,,,,,,,,,,external-models.csv
ext.hgvs.c3665cae,interoperability,,HGVS Sequence Variant Nomenclature,HGVS,vocabulary-classification,vercy-external-catalogue,active-or-published,source-normalized,EXT.HEALTHCARE.LIFE.SCIENCES,PHY.LIV;SOC.PER;ACT.HCR,,,,,WM-LIV-002;WM-LIV-021;WM-ACT-014;WM-ACT-018;WM-ACT-046;WM-ACT-049;WM-OBJ-005,Standard variant naming syntax,HGVS / HVP,https://hgvs-nomenclature.org/,—,2000,Healthcare & Life Sciences,Controlled Vocabulary,Text grammar,R2,REFERENCE,1,68,entry-kind-and-source-status proxy,low,Interoperability priority by semantic role and lifecycle status,,,,,,,,,,,,external-models.csv
ext.icd-10.d9dd0276,interoperability,,ICD-10,ICD-10,vocabulary-classification,vercy-external-catalogue,active-or-published,source-normalized,EXT.HEALTHCARE.LIFE.SCIENCES,PHY.LIV;SOC.PER;ACT.HCR,,,,,WM-LIV-002;WM-LIV-021;WM-ACT-014;WM-ACT-018;WM-ACT-046;WM-ACT-049;WM-OBJ-005,Mortality/morbidity classification; ICD-10-CM in US,WHO,https://icd.who.int/browse10/,—,1990,Healthcare & Life Sciences,Code List,Tabular/XML,R2,REFERENCE,1,68,entry-kind-and-source-status proxy,low,Interoperability priority by semantic role and lifecycle status,,,,,,,,,,,,external-models.csv
ext.icd-11.49bacf65,interoperability,,ICD-11,ICD-11,vocabulary-classification,vercy-external-catalogue,active-or-published,source-normalized,EXT.HEALTHCARE.LIFE.SCIENCES,PHY.LIV;SOC.PER;ACT.HCR,,,,,WM-LIV-002;WM-LIV-021;WM-ACT-014;WM-ACT-018;WM-ACT-046;WM-ACT-049;WM-OBJ-005,Ontology-backed Foundation; MMS linearization,WHO,https://icd.who.int/,http://id.who.int/icd/release/11/mms,2019/2024,Healthcare & Life Sciences,Code List,API/Linearization,R2,REFERENCE,1,68,entry-kind-and-source-status proxy,low,Interoperability priority by semantic role and lifecycle status,,,,,,,,,,,,external-models.csv
ext.icf.b154ef04,interoperability,,ICF (Functioning/Disability),ICF,vocabulary-classification,vercy-external-catalogue,active-or-published,source-normalized,EXT.HEALTHCARE.LIFE.SCIENCES,PHY.LIV;SOC.PER;ACT.HCR,,,,,WM-LIV-002;WM-LIV-021;WM-ACT-014;WM-ACT-018;WM-ACT-046;WM-ACT-049;WM-OBJ-005,Functioning & disability classification,WHO,https://www.who.int/standards/classifications/international-classification-of-functioning-disability-and-health,—,2001,Healthcare & Life Sciences,Code List,Tabular,R2,REFERENCE,1,68,entry-kind-and-source-status proxy,low,Interoperability priority by semantic role and lifecycle status,,,,,,,,,,,,external-models.csv
ext.icnp.de801f1e,interoperability,,Intl. Classification for Nursing Practice,ICNP,vocabulary-classification,vercy-external-catalogue,active-or-published,source-normalized,EXT.HEALTHCARE.LIFE.SCIENCES,PHY.LIV;SOC.PER;ACT.HCR,,,,,WM-LIV-002;WM-LIV-021;WM-ACT-014;WM-ACT-018;WM-ACT-046;WM-ACT-049;WM-OBJ-005,Delivered as SNOMED CT Nursing refset,ICN / SNOMED International,https://www.icn.ch/how-we-do-it/projects/ehealth-icnptm,http://snomed.info/sct,2026,Healthcare & Life Sciences,Nursing terminology,SNOMED CT refset (RF2),R2,REFERENCE,1,68,entry-kind-and-source-status proxy,low,Interoperability priority by semantic role and lifecycle status,,,,,,,,,,,,external-models.csv
ext.icf.fe7737d7,interoperability,,Intl. Classification of Functioning,ICF,vocabulary-classification,vercy-external-catalogue,active-or-published,source-normalized,EXT.HEALTHCARE.LIFE.SCIENCES,PHY.LIV;SOC.PER;ACT.HCR,,,,,WM-LIV-002;WM-LIV-021;WM-ACT-014;WM-ACT-018;WM-ACT-046;WM-ACT-049;WM-OBJ-005,Functioning/disability/health classification,World Health Organization,https://www.who.int/standards/classifications/international-classification-of-functioning-disability-and-health,http://hl7.org/fhir/sid/icf,2001,Healthcare & Life Sciences,Functioning classification,Hierarchical classification,R2,REFERENCE,1,68,entry-kind-and-source-status proxy,low,Interoperability priority by semantic role and lifecycle status,,,,,,,,,ext.icf.b154ef04,,shared-source-url-review,external-models.csv
ext.loinc.bd30debc,interoperability,,LOINC,LOINC,vocabulary-classification,vercy-external-catalogue,active-or-published,source-normalized,EXT.HEALTHCARE.LIFE.SCIENCES,PHY.LIV;SOC.PER;ACT.HCR,,,,,WM-LIV-002;WM-LIV-021;WM-ACT-014;WM-ACT-018;WM-ACT-046;WM-ACT-049;WM-OBJ-005,Lab/observation codes; widely used in FHIR,Regenstrief Institute,https://loinc.org/,http://loinc.org,1994,Healthcare & Life Sciences,Controlled Vocabulary,"CSV, FHIR",R2,REFERENCE,1,68,entry-kind-and-source-status proxy,low,Interoperability priority by semantic role and lifecycle status,,,,,,,,,,,,external-models.csv
ext.mesh.b2cefcf0,interoperability,,Medical Subject Headings,MeSH,vocabulary-classification,vercy-external-catalogue,active-or-published,source-normalized,EXT.HEALTHCARE.LIFE.SCIENCES,PHY.LIV;SOC.PER;ACT.HCR,,,,,WM-LIV-002;WM-LIV-021;WM-ACT-014;WM-ACT-018;WM-ACT-046;WM-ACT-049;WM-OBJ-005,Literature indexing thesaurus; RDF available,NLM,https://www.nlm.nih.gov/mesh/,http://id.nlm.nih.gov/mesh,1960,Healthcare & Life Sciences,Controlled Vocabulary,"XML, RDF",R2,REFERENCE,1,68,entry-kind-and-source-status proxy,low,Interoperability priority by semantic role and lifecycle status,,,,,,,,,,,,external-models.csv
ext.ncit.b0a5bde6,interoperability,,NCI Thesaurus,NCIt,vocabulary-classification,vercy-external-catalogue,active-or-published,source-normalized,EXT.HEALTHCARE.LIFE.SCIENCES,PHY.LIV;SOC.PER;ACT.HCR,,,,,WM-LIV-002;WM-LIV-021;WM-ACT-014;WM-ACT-018;WM-ACT-046;WM-ACT-049;WM-OBJ-005,Cancer/biomedical reference terminology,NCI EVS,https://ncithesaurus.nci.nih.gov/,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#,1997,Healthcare & Life Sciences,Controlled Vocabulary,"OWL, flat",R2,REFERENCE,1,68,entry-kind-and-source-status proxy,low,Interoperability priority by semantic role and lifecycle status,,,,,,,,,,,,external-models.csv
ext.ndc.524cae53,interoperability,,NDC (National Drug Code),NDC,vocabulary-classification,vercy-external-catalogue,active-or-published,source-normalized,EXT.HEALTHCARE.LIFE.SCIENCES,PHY.LIV;SOC.PER;ACT.HCR,,,,,WM-LIV-002;WM-LIV-021;WM-ACT-014;WM-ACT-018;WM-ACT-046;WM-ACT-049;WM-OBJ-005,US drug product identifier,FDA,https://www.fda.gov/drugs/drug-approvals-and-databases/national-drug-code-directory,http://hl7.org/fhir/sid/ndc,1972,Healthcare & Life Sciences,Code List,Directory,R3,REFERENCE,1,68,entry-kind-and-source-status proxy,low,Interoperability priority by semantic role and lifecycle status,,,,,,,,,,,,external-models.csv
ext.rxnorm.b7e02044,interoperability,,RxNorm,RxNorm,vocabulary-classification,vercy-external-catalogue,active-or-published,source-normalized,EXT.HEALTHCARE.LIFE.SCIENCES,PHY.LIV;SOC.PER;ACT.HCR,,,,,WM-LIV-002;WM-LIV-021;WM-ACT-014;WM-ACT-018;WM-ACT-046;WM-ACT-049;WM-OBJ-005,Normalized drug nomenclature,NLM,https://www.nlm.nih.gov/research/umls/rxnorm/,http://www.nlm.nih.gov/research/umls/rxnorm,2004,Healthcare & Life Sciences,Terminology,"RRF, RxNav API",R2,REFERENCE,1,68,entry-kind-and-source-status proxy,low,Interoperability priority by semantic role and lifecycle status,,,,,,,,,,,,external-models.csv
